Customer ID,Support Tickets,Response Time (hours),Issue Resolution Time (days),Customer Satisfaction Score (NPS),Churn
524a4014-3d94-41d5-8e6f-3591981319a7,8,63,20,6,No
c64cc6f2-2233-417e-9417-31d2f7c701cc,2,10,23,5,Yes
eeee01be-afe7-4bd6-b7f6-562cec052e72,1,54,12,4,No
4aabdfe3-5d63-4052-97a5-b26e2de28f1b,0,18,17,1,No
d1458256-9ed7-4db6-9a96-ee74e6e8276c,3,69,23,3,No
fe49a949-018c-4661-a3f9-30c541316a98,6,59,17,8,No
a3cfcdce-fd7c-47f8-9751-bff50c3de0c5,2,44,18,9,No
3e04fb4a-5cb2-4f6d-a7d5-8c6d124521f3,9,49,16,3,Yes
3518429e-6336-48df-8851-08eed23b7208,5,56,27,8,Yes
c0ac0e00-83e8-4d36-bfe4-af233a316214,2,20,1,5,No
d9417e16-c96b-4331-99d1-db030aef7840,8,24,19,3,Yes
43dd3541-d3db-42e6-8bd2-255ca76fa6d7,6,40,12,9,No
615c7ee7-af92-40a6-8473-a3d5fd1e6e80,5,58,13,5,No
71d822ec-73cc-451e-bddf-c10960ad334b,3,23,8,4,Yes
d13d8897-b336-43fc-991d-1b30e642087d,3,41,24,6,Yes
8de37e1b-983b-4bb5-af2e-c53555c69b9c,3,59,12,4,Yes
2f66400e-3ff1-429e-aed6-f1d11452e4cd,4,14,7,7,No
c3a30097-64b2-4afd-96ef-9d25b92f97e0,0,43,29,0,No
44cc0d99-0c14-46f6-b1f7-f44270bc6e93,6,11,7,9,No
14a1a1ab-1f4e-42d7-a24c-242b240dfb41,8,31,16,3,No
1ba15dff-6dd6-4edd-8c1c-6125129f0464,5,17,5,3,Yes
e60a23c8-4906-47a6-8478-1da71d51237f,1,53,26,1,No
6845e985-2558-40fc-b05d-a759a3adfd04,6,46,11,8,No
10b0a396-aae7-4e10-bc49-e1673b7f494e,2,25,13,6,No
c5623645-6dc5-446f-9314-be46fff10b1e,5,25,25,0,No
1e49bf21-006d-4837-af51-49b28bce49e0,8,55,1,6,Yes
60e1a2c5-17c7-4c9f-9bfb-0c0ea905e6b6,9,22,20,9,No
3dbe08bf-b4b8-41c9-8e3f-8ce5e6488c27,7,42,6,5,Yes
06d39fa6-4b92-4c4b-8d18-2c6fd5d9438e,5,12,4,0,Yes
22af6b0b-0bfc-4c92-b4a3-106451431315,9,55,16,5,No
39cbbdd6-39eb-4940-b183-3be1447a505e,4,43,18,8,No
8f13e6b3-7749-4cf3-9361-b7b07d3b0947,3,38,2,1,Yes
e32c0858-91b0-4c48-bfa9-4eb644c76e83,7,5,12,3,No
8933ed7b-c9ee-44d0-9bd0-3489fcc2b167,5,54,18,7,Yes
150ba13b-9902-4745-88f9-5cae7dfdbd2b,7,17,7,6,No
bc40e9f9-6878-4114-b9f7-dedd7c6a636e,8,17,21,3,Yes
66df8f74-b57b-4965-8201-4099aaa7cb76,3,32,12,7,No
72492d1d-8fa4-41ba-8da0-174dac2723b8,9,62,2,8,Yes
1452d422-1e0c-407d-be3b-c79813e36060,1,34,9,5,Yes
df967918-a2a8-42ce-9960-5a50962401d8,6,59,2,5,No
e3f0bdcd-4b6c-4386-82cc-f9d9e781f5c0,7,69,12,0,Yes
1b5427e9-a88e-4b13-941c-b23818b10f72,3,4,23,2,Yes
ee739ab3-4564-44f6-bcbb-a624f700a527,1,70,17,5,Yes
125496f2-ba18-4967-9aa4-3538c5053877,8,4,6,6,Yes
72f8fdf9-f8ea-48a3-bc82-5609b780b082,2,14,22,5,Yes
dc816808-b902-47ca-95f2-7137a3f51cbb,2,60,5,3,No
90e10c18-4eb5-4811-b83d-1b337950457c,8,51,23,9,Yes
bc4b3c56-4539-4156-b7dd-c8a83348461b,7,13,16,3,Yes
beaa3ded-1f67-441a-975b-b320e93c75b0,3,30,11,9,No
7301839a-3367-4886-9715-9eb623f6ac20,9,67,26,6,No
0143811b-e1b7-4fc3-9a9d-8f44cce87113,3,18,16,6,Yes
ccd4b6b8-71bb-4889-b6a7-3756e2314b2b,0,21,15,0,No
cf79d602-6c0e-460e-adfb-cb223c58d391,0,44,8,6,Yes
0cc7dcbf-a532-44f8-a26b-1af2a6eabd68,8,57,14,0,Yes
5d76b584-29c5-4139-82f3-ad430eae6690,0,56,2,3,Yes
bb0f0b1a-6988-4d9c-ab67-63e1fc3bbca1,1,47,3,0,No
16718419-ff1e-4944-b2ef-c266d40b655d,6,7,24,4,Yes
4196c891-89cb-46e2-a3ff-1a9448579f67,1,69,27,8,Yes
7bd1a586-b983-490e-810f-028af9125e08,3,65,28,3,No
0a5f29b0-9a86-482a-9e6c-0e7ab3d2a2a1,9,19,5,9,No
3bba1d5d-7229-49a1-b53f-d737eb523ba3,1,41,22,8,No
652845df-1d8d-4bbd-9120-225c92f43adc,2,66,4,3,Yes
a43271e9-96e1-459f-8e21-c035b89c5fef,5,17,17,1,No
337ed9dc-5f8f-407b-826c-d89e1b82b8fa,6,58,12,5,No
87d99f2f-42be-4802-8b32-996c7f359a60,1,68,8,7,Yes
bc688866-8d5f-4be9-8b39-13bbac9f8e31,8,47,11,6,No
df01b557-28b7-4058-85ee-1377f594ce75,1,65,29,2,No
7ea723bd-cdc7-4bbc-b842-3475ca14f627,3,14,4,1,No
3df3bc14-1206-4aaf-a251-e538ceda0404,4,16,9,6,No
a6593e9c-b8a4-4b10-aaca-45353d080bbb,7,33,27,5,Yes
3e841326-d70e-47d6-b6d2-6d300b17c230,3,5,18,2,No
9696b21a-f93a-47b1-a2e9-129c4439524d,0,56,8,1,No
2a8562cc-4dee-435e-b866-4c1d49459813,6,37,27,5,Yes
f52995d2-137f-410c-8321-8ffa91843c71,8,12,25,9,No
4a090f69-7b1d-4151-8916-39a70b32f872,4,65,6,4,No
9cefba1b-74a0-4198-a1f5-0262fb990647,1,37,8,1,No
fd902dc6-6b92-4b19-a838-369675e68d6e,8,65,12,9,Yes
039f98fc-cedb-4b77-b9be-84233f4be2c2,2,47,28,2,Yes
5831a659-e262-41a5-96b7-62e6737a1d06,1,7,16,7,No
14f8c0ad-0969-40af-9573-d96c4f4f2710,3,23,4,7,Yes
75fb3264-fec3-4413-b81e-356927c82eaa,3,17,26,9,Yes
0625529c-8897-4944-afeb-9892c23e2dd2,9,42,17,2,Yes
613b3ef6-66db-43be-a7eb-5aa4309b749c,4,62,13,2,No
915bbc51-a41f-457e-b0ec-21bd9480850a,0,54,18,7,Yes
a0b9d5ee-c8d6-4390-8ec1-5db39c31804a,9,44,11,8,Yes
20953dac-92c0-428d-bffa-b59f05a1a5cf,0,49,17,5,Yes
29f1303f-1fc0-4e2f-a02e-1d1c18c29efd,9,31,9,3,No
5b7aad65-b698-4bed-b768-c3c2e258cf44,6,43,5,9,No
d503d4bd-3b45-44a7-a376-63fb1edc0cd0,4,10,22,2,No
9d122593-438c-466e-94a7-5d66f7ece7b4,9,49,24,2,No
5e9a60d3-47da-43b9-80ea-affb420c396b,5,12,14,5,Yes
62c9fc83-0fff-4649-8142-5898292dab43,6,37,25,1,No
abd85ce1-50f0-4181-bb32-733bd77b3cdf,0,33,3,7,Yes
c5f9d8e2-edd1-4eda-8c68-907d7d5594ac,4,44,16,5,Yes
1ba9014b-b8b2-4bb8-a72c-12f91374ac8b,7,33,18,5,No
995c0650-4908-4b78-b638-42791859e761,2,45,3,5,Yes
d66ff999-75d8-4c9f-8307-a41105dda4b4,1,47,14,5,No
e6873af3-af16-49f5-93e9-3aedc62ba4f2,1,53,22,8,Yes
bd1dbc7b-2c60-4f70-ad47-aa498f2aaf23,3,27,27,6,Yes
42f2f5d3-3fbc-4a15-99ca-0800ed2dd4b4,6,59,16,0,No
37f05d2e-5684-4347-9d5d-79b5305df466,1,50,17,2,Yes
899ee0f4-7f9f-4a94-98fa-61ee2b985c33,5,20,2,4,Yes
f3951450-f9f7-460d-b39f-fe304e24b40e,6,56,8,1,No
2b6d05ce-83c8-4f59-bee3-9b8652c08219,8,18,24,2,Yes
841fa0bf-73ff-4c27-9881-afb5998fe3fd,6,65,22,9,Yes
cfcc2a5f-8749-47d3-a96a-bc14e3ed04db,0,54,24,2,Yes
1c525557-777d-4705-a44a-d17857bfc6f0,7,5,14,1,Yes
0dfd0dee-d094-47ce-aaa8-e3675f8ad711,2,15,14,0,No
34beb4db-1235-46e0-8b11-357fa4e50780,6,62,15,5,Yes
8cd272cb-d5cd-471a-8987-3b80f19211df,5,38,24,3,Yes
34187708-ba6b-4899-b2b1-413d928ae132,2,45,5,6,No
ff6bc504-ba83-492f-831e-d870e9cee786,1,61,27,4,Yes
99541d6d-5b30-4174-a224-03e4159ddfde,3,52,15,6,Yes
c62a728a-4bcf-4ca2-ae05-0988b5a1ed47,0,60,16,5,Yes
6460e153-51e0-4c76-97c3-7c57f67a535f,9,24,4,8,Yes
e0bb321f-a814-43aa-8404-4cad0dd2afac,9,63,23,7,No
046ad57c-438a-4470-8bc2-df90322099d3,6,60,14,5,No
00d5ea32-c645-4ae8-8d33-29bce4bce250,2,10,10,7,Yes
4b95c4a2-5aa8-4637-b239-fa66648794c4,1,46,17,8,Yes
8f15faad-2226-428a-9b84-0e7aeb89dfe6,4,68,11,9,No
99b088ed-085c-4140-9b96-9e737f4d25a7,6,6,7,8,No
1fc86876-9efa-4438-a4db-8c6d334c4e14,0,44,27,4,No
a489dd3e-5411-434a-9472-bdc3ae34e328,0,31,8,9,No
3f98e18d-c8b5-4646-ba1a-f103d108540d,9,35,19,0,No
b66ee35e-1f5c-4e3f-9fa1-8690a5740345,7,35,27,7,Yes
402a12b2-9433-4a52-8a89-dfed3cac0c01,4,19,27,4,No
d41bf4e0-ebaf-4ec2-b72b-a06b2ebe5037,7,33,15,3,Yes
393a4831-3d7a-49f6-9b6d-d132f98dfbfa,2,59,24,5,No
d79f6f1d-7378-4f77-ae18-35d1019175b0,1,47,22,6,No
d0ccd457-38f6-4941-adad-dbabb924742d,6,71,3,8,Yes
c1816acb-b375-4155-b031-19780a4cd0c3,5,68,13,7,Yes
c12b65d5-b092-47f3-b6df-739c7be85c7a,3,2,14,2,No
c92e6314-33dd-415b-9593-2479d1856d33,6,25,6,5,Yes
d3ea135c-ad90-4211-8ec8-7e60b778c4c0,8,34,6,6,No
edf00284-b7f4-4b2d-a5c5-f75d7a297c3a,8,53,20,4,Yes
1efb3dae-88e2-4ef1-8e0c-e3f15f56656f,2,25,21,5,No
160ecd62-90b8-462f-90a7-880e337a3b7e,0,22,21,6,Yes
0329ee47-b2c6-4461-ab11-d5aba8445587,3,37,22,5,Yes
5c7df926-cbf3-4b2c-9094-aa2789f2adcf,9,1,22,3,No
5e66622d-40d7-4a4f-bdab-99e64ed0b86b,0,32,19,8,No
45a7e83a-4145-48a5-b596-81ef9fdf743d,6,48,27,5,Yes
f6f69c5d-d8f2-4073-99e1-a75274bdabc5,1,7,27,9,No
45093bfa-2718-4839-b12b-2da230c761d6,7,67,15,9,No
0f229a79-ffc4-4f83-b9d1-be3c78f94608,4,66,2,6,Yes
bb2aeb44-18a6-4a04-8f57-8a9be623e6bc,9,57,1,3,No
7765b738-a25f-4401-82d7-8d8dcc74c83a,0,36,1,9,No
02c38970-0ea7-44af-8ada-45825e469a55,1,13,24,2,Yes
29eaba18-9a74-4c6b-9568-6a3fa020d516,3,44,20,2,Yes
da6ba8e9-67d7-43c4-bca8-622dc1f54af4,2,62,13,1,No
3692d8cb-8ec9-41e8-a723-f42caf427315,4,68,21,6,No
34bb25fe-15e1-4112-9585-7a9c6975f5e3,3,47,28,2,Yes
c7cb6ad2-e5e2-493e-8ded-06fab0688a19,1,30,8,3,No
9149892f-fe93-412a-b57d-e0bb55c8aea1,8,35,28,4,No
26b86791-379b-489a-9c2e-0a4aa68c70e0,6,51,16,9,No
876989c2-7915-41a4-9861-3f47dde4104b,4,53,10,0,Yes
2651e433-3955-41f7-84d0-0b1fe3de3351,3,10,12,7,No
aebeb5c9-7b36-4061-ab50-1c767caa4f94,9,43,23,0,No
0c5976f3-33fe-4fdd-aa5b-14098abbc3e7,4,1,20,5,Yes
4625ccff-9ced-4ca3-bab5-a20991bf0217,1,2,12,1,No
105c7d1c-2c62-4549-8209-b6bec3045815,7,5,16,1,Yes
3c3042f8-5cbe-42f9-aec6-c492eda10237,1,32,23,8,Yes
3d246745-0ae0-49e4-b871-fd45c9b4c66c,7,39,3,2,Yes
9742e9b7-f086-4a53-a1a4-f3fb6b67848e,4,28,22,1,No
cee9a4c3-4500-49a6-98be-d8951dbc69c9,3,71,2,0,Yes
f7db8103-bf57-42a8-bcfb-305cf669a0e3,6,51,6,2,No
a513a542-dfba-49cf-8d6d-bb99d6bf66f9,0,2,22,5,No
f29e7fb1-6921-4e14-8288-a2bed49f4af4,6,48,15,6,Yes
bab88a78-ba8b-4bf7-a98d-2e21d0e8027f,9,27,3,8,Yes
bf56ed95-50e9-41bc-ac07-84e67a30c256,4,48,26,1,Yes
d9b662bd-d551-40e8-83d5-3afb3734cc1f,5,64,9,1,Yes
17123533-39a2-4704-bcea-d2b382dce1c5,4,70,21,0,No
4ef84e83-b5cc-4600-8194-f73fed93203c,6,49,5,6,No
2feadffd-4dff-4965-8286-2f3f39d40feb,0,9,1,9,Yes
ea5020fc-18f9-42ee-8f7f-52e579fdef99,1,33,20,2,Yes
27f96dba-5b56-4f4e-bf0b-b282c6b007ca,5,23,1,7,Yes
fd2e4aee-d98d-42a5-8629-3fdc12b62d50,6,70,26,9,Yes
aebdab0e-f382-4dc3-ae4d-8b44a6da30bc,7,60,1,3,No
88c3d3c0-1ce0-4155-933e-5cabd18caee9,3,17,13,3,Yes
f8a0c44c-92e7-47f7-90bb-46b407962099,2,2,7,7,No
ea88f81c-af1a-45ce-a565-904a59e69995,8,39,5,2,Yes
32c2a2a8-aab4-4208-9528-832e9345739c,1,14,8,9,Yes
dee61a61-700c-425f-9659-3168f4cfd1b1,9,37,20,2,Yes
0b089b89-b25d-4e11-a63b-e3e77a558feb,0,68,9,5,Yes
42455274-09ef-413c-8017-96d6eb49fd0f,5,29,12,4,No
91a1a35e-efbd-4619-acf7-c64bdffb97c3,2,19,27,0,Yes
8f1edc4a-15f7-431e-8512-09d2a05d2caf,6,18,10,4,No
cfde9faa-a6b8-4918-a170-957447cc1ab3,7,31,14,3,No
99f262ec-4072-4085-b2e1-d1e054364c84,1,12,20,9,Yes
8a84dc51-2fd9-42e0-9bc6-bd7d321e8f02,6,32,29,4,Yes
a63cd1f2-3850-4510-af5d-00a7c76e14b8,9,68,14,1,No
858b60e8-644c-4580-ad27-4eb705052a92,4,23,2,2,No
a8d8fda3-d65f-4212-b5a2-5ebd86b617d1,4,58,14,1,Yes
4f587927-1ecb-434a-9f93-0df06a97abd2,4,13,19,4,Yes
7e11f65e-fcdc-4b98-a881-d081e4f94302,4,17,25,6,Yes
7b63624a-d162-4a87-b70a-7624576cee76,9,22,3,0,No
94b5b5ab-c096-416b-a733-a1675236a48b,4,6,1,4,No
87577679-5baa-4d86-874c-c6473dbf85d6,6,66,25,7,No
a8e11c28-8a97-4321-b88e-324f4f725440,7,59,28,4,No
08957390-3e36-473a-a0b6-e83c35c9f514,3,62,18,1,No
b0ccb77d-5152-4e1f-922c-5ec4415d5c37,6,8,14,3,Yes
9e0fa65d-5437-4ddf-b68a-7795751ad1da,8,48,18,9,No
90c6ba82-dfef-40a8-a0cd-d05b646682b2,1,9,24,7,Yes
ddd08f94-6417-4ff4-b212-c0cc54cc4795,8,21,19,0,No
0156523d-9ef8-4395-a737-02c73159fc0d,5,38,29,4,Yes
281ce2e9-40f9-4df6-8498-e7b83c109e9a,8,41,19,7,No
c83e639e-7112-4c53-bea9-ba74d554e92b,6,3,19,7,No
701c03aa-cbcb-47f8-a06c-8d5fecb0bfb0,4,24,12,9,No
bb1fe747-cc47-4d0e-a5c5-36a889ae3060,4,28,16,9,Yes
cc69f620-117a-4890-a46e-ee9bc63a0c68,0,61,22,9,Yes
e588eb35-9a7e-40ec-8da5-c63d015789cc,2,55,29,8,Yes
d6389aab-3418-435c-967b-f546f5989b18,5,42,20,6,Yes
6c895822-2e4a-4526-9a0b-fa558e4cda50,1,4,2,0,No
2467c39e-b3ff-4593-8f22-f7eb4430e909,5,3,4,5,No
e3a3f887-84fa-4e22-ad57-2bb1867fbec8,4,62,14,6,Yes
2d768a06-c2d7-4469-8cfe-ba2ade7ca024,0,47,19,4,Yes
4a780731-054e-453f-aceb-ba6e73a9d4fe,2,35,7,1,No
4256cbf3-7965-424b-88b9-ab637bb79ca4,0,62,10,3,No
0f4d6a7f-b70c-4e74-9f17-61fc6453c03d,6,61,16,4,Yes
50df04a4-9c19-4f71-91c9-3efdf4744ada,6,15,20,3,Yes
d02fd13b-2f1d-4de1-994a-d2a592265710,0,52,1,4,Yes
09cb0800-8f0b-4f97-9953-9eede8b5e147,7,64,7,2,Yes
95494b8c-6055-4f17-9680-0c4b23ed272a,6,56,11,6,Yes
4842f25b-dcde-4fba-9766-3382a5844cec,2,31,11,8,Yes
1b7947c2-3bd5-43a0-9651-04eed7a57ece,1,2,20,2,No
ff98fd00-eb76-4af6-84dc-57bcfc3171d1,8,71,29,9,Yes
bb221220-63ad-44e7-9838-401d6491e8c0,6,61,14,7,Yes
601fdd5d-ea00-449a-89fc-46c08c151849,5,57,25,3,No
955bebaf-2a9c-4c4f-975f-38cdb2d555af,4,9,4,4,No
cf87ef3e-48b9-4265-92b2-d68d6ea139b9,4,52,15,5,Yes
b6a38c91-0d60-4713-9133-75367eef5675,2,10,11,4,Yes
9ac1518f-4ba9-4bfe-8d18-45dd1506090a,4,31,7,6,No
79b05a5a-5b24-441d-b430-0ecf0639d948,7,15,11,1,Yes
10c1afb2-6901-4b7d-81d1-390c6203249a,1,17,11,6,Yes
858dcf05-ac84-434d-8d7d-de5cedae32d3,2,27,14,4,Yes
1b467845-de79-4e4d-bbe1-b402de3259c4,2,54,6,8,Yes
85993c6f-bc1f-4623-a0c9-ca0f5db4a7ef,5,61,22,6,Yes
9dc50bd2-a8bb-4b9d-bd91-f47da83e2262,0,14,12,6,No
64646546-ba4a-4909-806d-654e65e2f3e1,4,50,18,2,Yes
7b75d736-0b58-451b-97eb-96a298e60ba1,8,30,14,5,No
c13075b2-ecc1-4af1-bbfc-2605a6a171cb,0,41,15,9,No
876a5a74-f71b-41c3-b0ba-c3b298a2e273,5,12,21,5,Yes
e2b76133-3bc3-4342-bbe0-fd501a275bc6,6,54,4,2,Yes
00a40400-3223-4bad-a668-36d60447b385,0,46,12,9,No
dd94c7d6-caa5-4fe9-8433-a716f6f2e398,5,69,27,0,No
ba1424ae-d2e6-4d97-99af-fe498d81822b,3,70,29,9,Yes
175a4c41-dee8-4de1-8e0e-1093ec5e357c,3,5,11,3,No
3fb3b4bb-4763-4a16-9c5c-acf4c0a21cf8,5,18,1,8,No
64061ef4-fecb-4060-806e-a3d305b38dbf,9,25,25,8,No
3d332787-7371-4582-bfad-6ab9575bd871,9,58,19,9,Yes
ff2c045c-6b3c-44b9-8172-87f32fde1190,7,56,25,2,Yes
f925489f-47e5-43b3-beb7-6181edc64580,2,28,17,7,No
090fe52d-ac94-4674-ab3f-8144bdf6cbe9,6,49,7,2,Yes
b30e30c6-3d70-495b-a1e5-c4ca2db398e6,9,65,16,2,No
2efac75f-dfd0-4571-87a5-4f9d2378a0c8,3,38,11,9,Yes
da97b1b5-5642-471e-b518-d3bfa616742c,2,70,25,5,No
e7c260a1-4a0d-4841-ab03-81435195e7cd,2,34,18,5,No
aae3d80e-3758-4a71-9fde-e206347f15e8,5,23,3,9,No
fa3db727-5f1c-4390-b2b3-af4e02533d4b,9,14,26,1,Yes
8233e477-0bb4-400d-bbba-31857ed70b76,7,38,12,6,Yes
27c4abac-82ee-4fd8-9ba9-070e6611ef1a,0,45,18,6,No
13ec0375-4b5a-492b-bd83-772704e746f0,3,61,7,2,No
b2f9a9c6-d256-4ce4-916d-bad3595b7726,0,9,14,6,Yes
cda1cb4d-08df-4a47-af7d-d76ce27ef9f4,7,2,8,6,Yes
16f28cab-b2cc-4016-81f1-2c432dbc4ec4,4,9,22,8,Yes
3882bc92-d1d7-4c0f-b5db-9e569f21ef0c,2,50,12,0,Yes
12095e9a-0f6a-4696-a184-65db6a90ecdd,7,45,14,2,No
7de88abe-9948-4dcb-8b8b-6f50af54d140,8,35,13,8,No
3b0bc354-81dd-42f4-90b0-28710bbc5ee5,4,62,1,0,No
331ee85c-5b25-4455-8671-edbdce028ba1,0,57,21,1,Yes
6ef8a3c9-31ea-477d-a621-8ec5aaa79a87,5,46,1,5,No
249c29b9-2d6e-4298-a279-aa05b145e1a6,4,69,28,1,Yes
bd5a0c66-dabd-4eac-9d09-03c083d7ee36,5,30,3,1,No
f086ae17-382b-4d5f-82e0-075426b8a64a,3,50,17,4,Yes
16049653-34c0-47dc-97e6-5d5e3d962750,6,15,16,9,No
3b89caa7-4b79-44d8-9145-fae8d59c5d63,4,36,18,7,No
bd87dcc2-50f8-4550-8df8-cec839f2e137,6,39,12,2,No
54f52bbd-bf62-48a1-9c66-9d54625e9dab,9,60,10,3,No
887bb594-479b-481f-beb7-53bb58c230e4,1,27,1,4,Yes
a0de9914-9c30-46dc-8b34-b768327654d9,2,54,7,1,No
da196cad-43e4-4f47-8a43-1da11167e9c9,0,2,15,1,No
c22f3743-5ed5-408b-bbee-ca13d2adb16d,2,70,7,4,Yes
5068ac32-f2a6-465a-af27-e484d3f3f510,7,4,14,8,No
54cf88f3-0379-400c-b665-86882ab81f64,4,47,20,9,Yes
28af6992-59d8-489a-a11d-ad0926cd13f1,8,48,18,8,Yes
54bfd645-f77a-42da-9eaf-c59e290435b0,0,57,4,8,Yes
0a62e337-d847-46b5-8ae0-290411f3f374,4,65,4,7,No
bad223bf-688e-4bc6-976f-021d0126ae89,1,58,25,3,Yes
e83acfa8-5da9-4f5a-8880-9656e3220ccf,7,51,25,6,Yes
55c81867-dd7d-4b4f-8156-a81e01fb0b3a,1,47,5,3,No
a40968ab-55cd-44a2-96f6-8d7a8f448589,8,70,7,5,No
eb7d414a-2fd4-4026-a25a-4f92b0a43f3c,5,34,23,5,Yes
aab1e9fe-4bbd-4573-9a82-b9578d93ed27,9,37,3,4,Yes
3ae489d6-7893-4a54-9cdc-da1a4c6906f4,8,55,25,0,Yes
44ddf0b7-a8dd-45db-8fd1-bf6650724972,1,44,15,5,Yes
9dc10ac7-7be3-4cb2-908a-ae1836d2ea29,8,68,3,1,No
d5a6b46f-2fe3-45c9-a0cd-8e430c30b75b,3,43,11,7,Yes
ce3bc169-530d-4954-acd3-cec6b8ed4004,2,10,12,6,No
f0b78e51-9b89-45bc-98ab-d0c85fb5ad2d,3,66,23,2,Yes
b9643d56-9a05-4643-9d22-1fc5465ac783,7,16,7,5,Yes
48cbbbc5-ce24-4271-a232-1659f93f146e,6,35,16,9,No
fd4f5f02-1d57-41e8-8b4d-d8c59c731c21,5,40,9,2,Yes
5171f89c-43a4-47f2-adb9-a4c2a96a58e4,0,62,11,0,Yes
165ac700-813e-4871-b85a-464e39698e99,1,34,7,3,Yes
7e732e4b-0731-4f63-b291-e2d82b7c0287,9,42,21,6,No
db49c657-6a52-4bd1-a921-f18b4379fc55,1,4,10,8,Yes
98bc735e-a104-46b4-9bee-df4127b7e34d,7,63,27,6,No
6f8a16d2-34cf-46cc-8c3b-32849e1887de,4,23,18,2,Yes
f054d1a8-b95a-4d10-9b6a-907ae5f67098,4,11,29,1,Yes
82bfef44-cd0b-4a9b-8706-9a57b315edf5,5,23,26,3,Yes
4a5930d0-3e1d-495d-8130-a9f52b60b88b,2,61,13,1,Yes
8d9dc7d4-b560-41b5-a1ef-a8074d557107,1,69,1,1,No
94b20612-72ec-44b8-8a35-fa1b5fb50188,2,52,6,9,No
b815635f-00e9-4a91-bc15-2b9194dbb564,4,61,15,4,No
4808a0e1-6069-4c57-b3e8-0f054c1c6c79,9,5,15,1,Yes
597203f5-9dc7-48ab-86c3-e162b9fa62ce,8,17,25,0,Yes
b09e33d6-5dc0-4a87-b6a4-4168d593c411,4,34,19,2,No
018ac8a2-10f3-4d9b-b1eb-693b76bfce53,5,16,28,2,No
ce807d72-6af2-4d7d-b005-3752ee97f60e,9,4,17,1,Yes
e4c3e688-0c24-4ccb-a3f9-3f366df9bcbf,2,52,1,1,Yes
d0211616-93e9-4b23-bb2c-53486eec94d5,4,20,25,6,Yes
0fab3705-2890-4009-b87f-940de04ee31d,3,48,15,2,Yes
98beee36-1177-4425-bbb8-99c4c9a898e2,6,51,25,9,Yes
9331f43b-de9b-49b5-accf-99510bed334f,7,45,14,2,Yes
3ee2095f-0e7e-44f9-9627-4cb3940dda10,0,49,29,5,No
84435811-d387-4d1e-93e0-153806e7669e,2,56,6,1,No
ba2a77d4-ecfe-4485-8688-94e098d87690,8,3,3,2,Yes
d19df575-b39c-412b-b10f-4fbba6c6a878,0,42,14,7,No
7940b5dc-1970-4055-ad71-a6afb8c7ab87,7,71,13,7,Yes
ad0f05d4-ae46-4362-b79c-9c698dbd6da2,1,42,9,9,Yes
9e8f0d25-1da4-406b-b043-692d931c127f,9,29,21,2,Yes
d3f7c00e-3d7e-4ae6-bc85-8dc0355e1619,9,17,12,5,Yes
1a5da5d9-aaa7-4d7e-8259-303ae781b8bb,4,28,15,7,No
5fc2ff09-3bd1-4547-b776-e9ab0f0ce697,2,60,24,5,No
bf84448b-a210-42fc-b61b-4089dbfd64c9,6,47,20,1,Yes
0b89b119-9f87-4110-9286-f0362b991e74,1,11,1,6,Yes
b2c41bc7-6840-42a5-b5a8-76f7f567edfc,7,65,11,5,No
489f9469-59d6-4f52-be2a-186f80f6453e,0,60,14,5,No
6e2b9a10-b075-4c70-974b-cd8bfdb75c7a,5,61,2,8,No
589e600a-f996-4a28-bcc1-c500ec98391f,2,43,8,2,Yes
968dc2bf-944b-45a9-a447-b9a06faa5f52,0,39,11,0,No
bb16bf68-4012-4da6-9051-918317912b91,9,1,20,3,Yes
cc1f91af-8034-48a8-b449-f1e729d9e188,0,9,12,0,No
72100b89-c2a5-4721-b1e9-bc4c84721434,2,9,27,4,Yes
09ac36ee-e48f-4260-b784-1541a629b4e0,5,3,17,5,Yes
939c45d2-af7e-4d01-ab12-63ffd8676be0,6,29,21,7,Yes
0537b375-53f9-4895-a266-f80b86fe484c,3,42,12,2,No
b5723877-bbbb-4a4b-a58d-e23bb41f97f6,2,43,20,2,No
e1b2861d-7393-4cb2-9bed-32e39c3e2ca1,2,24,10,2,Yes
b20a8972-1a23-4ce2-8164-61b9865be322,3,3,21,3,No
04df68cf-e3aa-4fe8-a833-30a2bf19d2b2,2,8,3,2,No
d0288a14-1e15-4985-888b-076199b7d68c,3,45,4,8,Yes
7ff6b7ff-fa5d-4faa-b369-2fb7a7468a37,5,26,24,7,Yes
acf103cd-a2ac-4b7b-863a-3e407466a5a3,8,51,22,8,Yes
c22a6ff9-f8d8-4690-8770-c0c0e788166f,9,55,5,5,Yes
aae6429c-1bc0-4116-a8ea-adb66dcb5c91,9,33,27,5,No
033569a2-5861-4930-82f1-18d22f7707b7,6,35,16,3,No
0b823cc8-418e-49b2-b8e1-3729c6b837a0,6,11,29,5,Yes
50656674-b3ea-4f32-9544-9c851c112926,6,49,10,8,No
62a95484-c01c-4dfe-a20b-48a11a9d0a66,4,25,4,4,Yes
3ab6fef3-24f6-4fd6-9f3a-6525169475b1,6,10,12,5,Yes
26a4969d-af36-47ed-a5f0-2c7e610f4db9,7,45,15,5,No
fc6d67bc-18ea-4a37-b8a1-97ef7fb79e08,6,6,26,7,Yes
e48865f6-6906-4cef-91ae-edd2e4663e48,2,28,2,8,No
f51813d0-548f-4cd3-a19c-9c1ef7ffd7d9,9,13,1,8,Yes
